0.659375, 0.9375, 0.925
0.8262910798122066, 0.9076682316118936, 0.8935837245696401
0.8456725755995829, 0.9124087591240876, 0.908237747653806
0.7949921752738655, 0.9327073552425665, 0.9358372456964006
0.8052598622417032, 0.9398872886662493, 0.9348778960551033
0.8137715179968701, 0.9447052686489307, 0.9327073552425665
0.8121645796064401, 0.9351520572450805, 0.9235241502683363
0.8266823161189358, 0.9370109546165885, 0.9295774647887324
0.8128695652173913, 0.9387826086956522, 0.9314782608695652
0.8403256105197244, 0.9467752035065748, 0.9383218534752661
0.8107569721115537, 0.9484917472965282, 0.9413773477518498
0.8452908948604226, 0.9506913644664754, 0.9407774589094704
0.8316879364314953, 0.9503973031543462, 0.94485913797255
